Date,Open,High,Low,Close,Adj Close,Volume
2013-05-13,25.059999,25.299999,25.030001,25.145000,20.741692,10402
2013-05-14,25.250000,25.530001,25.215000,25.530001,21.253685,9673
2013-05-15,25.820000,26.215000,25.820000,26.190001,21.803131,23392
2013-05-16,26.190001,26.410000,26.090000,26.379999,21.961302,20612
2013-05-17,26.500000,26.780001,26.315001,26.639999,22.177750,38845
2013-05-20,26.950001,27.165001,26.900000,27.090000,22.552380,9581
2013-05-21,27.150000,27.424999,27.035000,27.035000,22.506594,18384
2013-05-22,26.959999,27.000000,26.525000,26.889999,22.385878,39323
2013-05-23,26.650000,26.750000,26.260000,26.514999,22.073689,55078
2013-05-24,26.299999,26.450001,26.129999,26.400000,21.977953,9860
2013-05-27,26.360001,26.520000,26.344999,26.400000,21.977953,11621
2013-05-28,26.500000,27.200001,26.500000,27.030001,22.502426,16045
2013-05-29,27.200001,27.200001,26.674999,26.674999,22.206890,7635
2013-05-30,26.700001,27.040001,26.700001,26.870001,22.369230,4319
2013-05-31,26.870001,27.200001,26.750000,27.065001,22.531569,8758
2013-06-03,26.719999,27.040001,26.629999,26.995001,22.473293,36281
2013-06-04,27.200001,27.299999,27.120001,27.200001,22.643955,11012
2013-06-05,26.620001,26.730000,26.410000,26.440001,22.011257,21423
2013-06-06,26.450001,26.650000,26.400000,26.420000,21.994604,8661
2013-06-07,26.250000,26.834999,26.195000,26.834999,22.340090,23868
2013-06-10,26.969999,27.075001,26.855000,26.855000,22.356743,35835
2013-06-11,26.795000,26.795000,26.090000,26.320000,21.911352,11318
2013-06-12,26.180000,26.500000,26.180000,26.299999,21.894703,17313
2013-06-13,26.000000,26.230000,25.805000,25.985001,21.632473,38756
2013-06-14,26.174999,26.174999,25.655001,25.700001,21.395212,33322
2013-06-17,25.850000,26.170000,25.850000,26.170000,21.786478,6465
2013-06-18,26.200001,26.320000,26.115000,26.115000,21.740694,3646
2013-06-19,26.084999,26.190001,25.990000,26.020000,21.661606,5642
2013-06-20,25.990000,26.040001,25.719999,25.730000,21.420181,22382
2013-06-21,25.480000,25.610001,25.059999,25.245001,21.016417,36184
2013-06-24,25.160000,25.520000,24.855000,25.360001,21.112158,27524
2013-06-25,25.719999,26.200001,25.655001,25.764999,21.449316,11612
2013-06-26,25.850000,26.400000,25.705000,26.299999,21.894703,29362
2013-06-27,26.299999,26.690001,26.299999,26.545000,22.098669,18714
2013-06-28,26.469999,26.660000,26.360001,26.545000,22.098669,8605
2013-07-01,26.549999,26.830000,26.510000,26.549999,22.102835,12759
2013-07-02,26.389999,26.500000,26.150000,26.150000,21.769827,7275
2013-07-03,26.100000,26.245001,25.870001,26.200001,21.811457,21088
2013-07-04,26.184999,26.650000,26.129999,26.434999,22.007090,2786
2013-07-05,26.590000,26.674999,26.260000,26.305000,21.898870,7062
2013-07-08,26.690001,26.895000,26.559999,26.559999,22.111153,5725
2013-07-09,26.770000,26.940001,26.610001,26.915001,22.406693,9685
2013-07-10,26.900000,27.139999,26.680000,26.930000,22.419180,14638
2013-07-11,26.799999,27.100000,26.754999,27.055000,22.523239,5904
2013-07-12,27.290001,27.420000,27.075001,27.090000,22.552380,10653
2013-07-15,27.260000,27.600000,27.260000,27.495001,22.889542,7071
2013-07-16,27.660000,27.750000,27.495001,27.495001,22.889542,4649
2013-07-17,27.500000,27.700001,27.430000,27.445000,22.847918,2693
2013-07-18,27.115000,27.450001,27.084999,27.389999,22.802124,5442
2013-07-19,25.200001,25.410000,24.174999,24.270000,20.204739,143438
2013-07-22,24.049999,24.275000,23.780001,24.135000,20.092346,146174
2013-07-23,24.299999,24.400000,24.110001,24.120001,20.079861,42800
2013-07-24,24.200001,24.275000,24.110001,24.275000,20.208891,20729
2013-07-25,24.315001,24.315001,23.625000,23.665001,19.701073,25417
2013-07-26,23.650000,23.750000,23.565001,23.645000,19.684420,8340
2013-07-29,23.730000,23.860001,23.600000,23.775000,19.792641,23078
2013-07-30,23.920000,24.139999,23.709999,24.139999,20.096508,12274
2013-07-31,24.100000,24.184999,23.940001,24.115000,20.075693,10282
2013-08-01,24.100000,24.325001,24.014999,24.075001,20.042393,14078
2013-08-02,24.075001,24.100000,23.799999,23.920000,19.913361,6825
2013-08-05,23.855000,24.205000,23.855000,23.995001,19.975796,18112
2013-08-06,23.980000,24.160000,23.610001,23.615000,19.659447,16781
2013-08-07,23.580000,23.780001,23.424999,23.514999,19.576200,14775
2013-08-08,24.100000,24.625000,24.000000,24.625000,20.500269,22560
2013-08-09,24.670000,24.670000,24.389999,24.469999,20.371235,5154
2013-08-12,24.469999,24.750000,24.469999,24.740000,20.596008,11987
2013-08-13,24.680000,24.700001,24.264999,24.385000,20.490967,26604
2013-08-14,24.200001,24.370001,23.870001,24.190001,20.327110,9160
2013-08-15,24.370001,24.370001,24.014999,24.075001,20.230474,5262
2013-08-16,23.750000,24.014999,23.639999,23.915001,20.096027,6669
2013-08-19,23.959999,23.959999,23.665001,23.795000,19.995186,17392
2013-08-20,23.639999,23.690001,23.305000,23.690001,19.906950,8042
2013-08-21,23.695000,23.855000,23.500000,23.820000,20.016191,4892
2013-08-22,23.790001,24.350000,23.600000,24.120001,20.268288,21878
2013-08-23,24.205000,26.510000,24.145000,25.549999,21.469931,78752
2013-08-26,26.020000,26.040001,25.424999,25.645000,21.549759,84258
2013-08-27,25.315001,25.495001,24.969999,25.110001,21.100191,46979
2013-08-28,24.799999,25.184999,24.719999,24.934999,20.953136,19064
2013-08-29,24.799999,25.230000,24.799999,25.209999,21.184221,9584
2013-08-30,25.400000,25.400000,25.115000,25.115000,21.104395,3919
2013-09-02,25.350000,25.580000,25.350000,25.500000,21.427912,3310
2013-09-03,25.799999,26.080000,23.799999,23.900000,20.083418,100471
2013-09-04,24.100000,24.180000,23.580000,23.620001,19.848129,108858
2013-09-05,23.650000,23.889999,23.525000,23.889999,20.075020,45185
2013-09-06,23.820000,23.995001,23.639999,23.805000,20.003586,19899
2013-09-09,23.799999,23.830000,23.620001,23.709999,19.923756,21665
2013-09-10,23.950001,24.400000,23.900000,24.400000,20.503574,53371
2013-09-11,24.450001,24.674999,24.400000,24.674999,20.734657,15509
2013-09-12,24.690001,24.875000,24.500000,24.500000,20.587608,8685
2013-09-13,24.650000,24.650000,24.424999,24.615000,20.684238,9052
2013-09-16,24.879999,25.040001,24.825001,24.930000,20.948935,31515
2013-09-17,24.600000,25.750000,24.400000,24.820000,20.856499,54726
2013-09-18,24.775000,24.844999,24.639999,24.820000,20.856499,32106
2013-09-19,24.740000,24.885000,24.500000,24.680000,20.738857,29571
2013-09-20,24.910000,24.910000,24.200001,24.344999,20.457354,29500
2013-09-23,24.389999,24.389999,24.090000,24.379999,20.486769,18062
2013-09-24,24.290001,24.360001,23.879999,24.070000,20.226269,21187
2013-09-25,24.040001,24.250000,23.900000,24.250000,20.377529,13263
2013-09-26,24.219999,24.430000,24.049999,24.315001,20.432152,6858
2013-09-27,24.350000,24.820000,24.245001,24.820000,20.856499,11910
2013-09-30,24.559999,24.559999,24.170000,24.450001,20.545586,21252
2013-10-01,24.530001,24.840000,24.500000,24.719999,20.772470,10475
2013-10-02,24.750000,24.785000,24.500000,24.680000,20.738857,10147
2013-10-03,24.700001,24.980000,24.700001,24.740000,20.789280,26467
2013-10-04,24.709999,24.930000,24.709999,24.799999,20.839695,10666
2013-10-07,24.730000,24.895000,24.665001,24.665001,20.726255,13197
2013-10-08,24.500000,24.610001,24.209999,24.315001,20.432152,11530
2013-10-09,24.565001,24.610001,24.360001,24.450001,20.545586,9507
2013-10-10,24.600000,24.799999,24.424999,24.635000,20.701044,9694
2013-10-11,24.809999,25.000000,24.745001,24.975000,20.986755,9510
2013-10-14,24.860001,25.190001,24.860001,25.165001,21.146410,4951
2013-10-15,25.639999,25.934999,25.570000,25.865000,21.734625,38167
2013-10-16,25.680000,25.799999,25.340000,25.770000,21.654795,28123
2013-10-17,25.580000,25.580000,25.170000,25.485001,21.415314,17178
2013-10-18,25.639999,25.725000,25.200001,25.344999,21.297668,8005
2013-10-21,25.709999,25.750000,25.485001,25.600000,21.511950,14333
2013-10-22,25.600000,25.674999,25.180000,25.180000,21.159016,20940
2013-10-23,25.000000,25.120001,24.549999,24.600000,20.671635,31777
2013-10-24,24.655001,24.674999,24.355000,24.674999,20.734657,30254
2013-10-25,25.719999,26.270000,25.549999,25.950001,21.806053,80911
2013-10-28,26.049999,26.120001,25.600000,25.790001,21.671606,33994
2013-10-29,25.650000,25.965000,25.584999,25.879999,21.747232,25197
2013-10-30,25.850000,26.035000,25.730000,25.885000,21.751432,11240
2013-10-31,25.900000,26.215000,25.805000,26.184999,22.003525,14245
2013-11-01,26.150000,26.420000,26.129999,26.309999,22.108568,9759
2013-11-04,26.225000,26.600000,26.225000,26.365000,22.154779,38059
2013-11-05,26.690001,27.129999,26.525000,27.014999,22.700983,60142
2013-11-06,27.200001,27.910000,27.139999,27.910000,23.453062,53645
2013-11-07,28.160000,28.570000,28.010000,28.125000,23.633730,42804
2013-11-08,28.000000,28.254999,27.860001,28.174999,23.675743,20396
2013-11-11,28.260000,28.260000,27.865000,27.950001,23.486677,14635
2013-11-12,28.010000,28.070000,27.719999,27.910000,23.453062,10018
2013-11-13,27.709999,27.900000,27.410000,27.525000,23.129541,22262
2013-11-14,28.260000,28.430000,28.059999,28.165001,23.667343,25972
2013-11-15,28.320000,28.375000,28.084999,28.084999,23.600117,19020
2013-11-18,28.120001,28.230000,27.549999,27.754999,23.322815,52868
2013-11-19,27.495001,27.530001,27.160000,27.320000,23.191240,21294
2013-11-20,27.209999,27.750000,27.010000,27.700001,23.513813,17878
2013-11-21,27.670000,27.889999,27.549999,27.750000,23.556255,12355
2013-11-22,27.730000,27.799999,27.584999,27.715000,23.526543,13981
2013-11-25,27.885000,28.100000,27.805000,27.910000,23.692078,16946
2013-11-26,27.799999,27.885000,27.590000,27.650000,23.471369,9296
2013-11-27,27.520000,27.805000,27.500000,27.754999,23.560497,10264
2013-11-28,27.875000,27.879999,27.695000,27.850000,23.641138,11891
2013-11-29,27.750000,28.139999,27.730000,28.139999,23.887314,8314
2013-12-02,28.135000,28.445000,28.040001,28.379999,24.091045,21547
2013-12-03,28.410000,28.480000,28.025000,28.145000,23.891558,32754
2013-12-04,28.170000,28.700001,28.020000,28.620001,24.294777,15275
2013-12-05,28.510000,28.719999,27.330000,27.330000,23.199726,34454
2013-12-06,27.780001,28.075001,27.780001,27.905001,23.687826,18860
2013-12-09,28.030001,28.260000,27.879999,28.225000,23.959471,13298
2013-12-10,28.219999,28.250000,27.670000,27.670000,23.488344,13251
2013-12-11,27.700001,27.809999,27.280001,27.280001,23.157284,21298
2013-12-12,27.219999,27.330000,26.445000,27.184999,23.076635,88264
2013-12-13,27.049999,27.285000,26.750000,26.879999,22.817736,35538
2013-12-16,26.600000,26.885000,26.600000,26.790001,22.741333,17217
2013-12-17,26.799999,26.910000,26.705000,26.725000,22.686159,16723
2013-12-18,26.620001,26.750000,26.115000,26.180000,22.223522,25514
2013-12-19,26.715000,26.815001,26.520000,26.680000,22.647961,10082
2013-12-20,26.690001,26.850000,26.510000,26.850000,22.792265,13826
2013-12-23,27.090000,27.100000,26.660000,26.760000,22.715868,9054
2013-12-27,27.200001,27.254999,27.020000,27.049999,22.962038,32777
2013-12-30,27.200001,27.200001,26.955000,27.040001,22.953554,11764
2014-01-02,27.299999,27.415001,27.200001,27.219999,23.106350,12542
2014-01-03,27.270000,27.325001,27.000000,27.000000,22.919601,18443
2014-01-06,27.295000,27.295000,26.549999,26.600000,22.580050,21653
2014-01-07,26.650000,26.850000,26.540001,26.760000,22.715868,21804
2014-01-08,26.500000,26.670000,26.290001,26.500000,22.495163,32054
2014-01-09,26.365000,26.629999,26.059999,26.110001,22.164104,31327
2014-01-10,26.209999,26.500000,26.200001,26.340000,22.359346,26927
2014-01-13,26.495001,26.495001,26.090000,26.190001,22.232010,18193
2014-01-14,25.650000,26.100000,25.250000,26.100000,22.155615,77474
2014-01-15,26.290001,26.980000,26.264999,26.980000,22.902620,37511
2014-01-16,27.090000,27.145000,26.754999,26.790001,22.741333,20099
2014-01-17,27.180000,27.245001,26.680000,26.805000,22.754070,41804
2014-01-20,26.940001,27.045000,26.830000,27.045000,22.957794,24631
2014-01-21,27.000000,27.129999,26.780001,26.780001,22.732847,12794
2014-01-22,26.879999,26.879999,26.410000,26.639999,22.614000,20781
2014-01-23,26.764999,26.764999,26.020000,26.250000,22.282942,26278
2014-01-24,27.160000,27.395000,26.750000,26.750000,22.707384,67255
2014-01-27,26.820000,27.184999,26.500000,26.510000,22.503649,43276
2014-01-28,26.594999,26.690001,26.250000,26.254999,22.287189,23877
2014-01-29,26.740000,26.795000,26.280001,26.795000,22.745577,21005
2014-01-30,26.924999,27.184999,26.770000,26.959999,22.885643,49825
2014-01-31,27.400000,27.745001,27.200001,27.410000,23.267637,50065
2014-02-03,28.000000,28.150000,27.379999,27.450001,23.301594,33688
2014-02-04,27.000000,27.549999,26.855000,27.080000,22.987509,44448
2014-02-05,26.830000,27.110001,26.490000,26.504999,22.499407,43380
2014-02-06,26.520000,26.850000,26.245001,26.590000,22.571560,33701
2014-02-07,26.700001,26.905001,26.480000,26.590000,22.571560,14982
2014-02-10,26.830000,26.965000,26.605000,26.674999,22.643709,23437
2014-02-11,27.100000,27.240000,27.000000,27.200001,23.089369,15089
2014-02-12,27.389999,27.629999,27.325001,27.525000,23.365255,14013
2014-02-13,27.485001,27.680000,27.250000,27.480000,23.327061,19232
2014-02-14,27.389999,27.580000,27.260000,27.504999,23.348282,13491
2014-02-17,27.650000,27.650000,27.455000,27.495001,23.339794,4603
2014-02-18,27.475000,27.475000,27.240000,27.299999,23.412689,9286
2014-02-19,27.120001,27.415001,27.094999,27.415001,23.511318,11556
2014-02-20,27.290001,27.504999,27.225000,27.445000,23.537039,4714
2014-02-21,27.600000,27.900000,27.500000,27.889999,23.918676,10691
2014-02-24,27.629999,27.795000,27.395000,27.600000,23.669971,10379
2014-02-25,27.379999,27.500000,27.200001,27.465000,23.554193,8971
2014-02-26,27.400000,27.549999,27.280001,27.480000,23.567055,7509
2014-02-27,27.420000,27.500000,27.230000,27.334999,23.442709,6882
2014-02-28,27.580000,27.840000,27.174999,27.840000,23.875795,15364
2014-03-03,27.719999,27.719999,27.299999,27.299999,23.412689,23582
2014-03-04,27.395000,27.995001,27.395000,27.775000,23.820055,13417
2014-03-05,27.850000,28.000000,27.665001,27.709999,23.764301,11582
2014-03-06,27.700001,27.965000,27.405001,27.430000,23.524179,4865
2014-03-07,27.500000,27.590000,27.215000,27.250000,23.369810,3985
2014-03-10,27.290001,27.344999,27.160000,27.280001,23.395538,6978
2014-03-11,27.135000,27.500000,27.135000,27.410000,23.507025,3417
2014-03-12,27.305000,27.530001,27.155001,27.370001,23.472717,8422
2014-03-13,27.315001,27.525000,27.260000,27.290001,23.404110,6296
2014-03-14,27.110001,27.350000,27.100000,27.180000,23.309780,8196
2014-03-17,27.200001,27.520000,27.200001,27.389999,23.489872,5322
2014-03-18,27.389999,27.389999,27.389999,27.389999,23.489872,0
2014-03-19,28.590000,28.650000,28.219999,28.230000,24.210264,20363
2014-03-20,28.200001,29.200001,28.180000,29.139999,24.990681,11996
2014-03-21,29.200001,29.620001,29.014999,29.240000,25.076445,22285
2014-03-24,29.475000,29.500000,28.980000,28.980000,24.853468,19249
2014-03-25,29.400000,29.674999,29.059999,29.059999,24.922079,9432
2014-03-26,29.379999,29.450001,28.695000,28.695000,24.609051,6931
2014-03-27,29.150000,29.170000,28.684999,28.684999,24.600475,12798
2014-03-28,28.750000,29.500000,28.750000,29.450001,25.256546,22014
2014-03-31,29.450001,29.930000,29.219999,29.815001,25.569571,25702
2014-04-01,29.850000,30.150000,29.605000,30.070000,25.788263,30619
2014-04-02,30.100000,30.200001,29.850000,30.049999,25.771105,21626
2014-04-03,30.030001,30.200001,29.809999,29.910000,25.651047,12408
2014-04-04,30.014999,30.190001,29.389999,29.389999,25.205090,8427
2014-04-07,29.080000,29.309999,28.815001,29.150000,24.999264,25293
2014-04-08,29.000000,29.120001,28.459999,28.850000,24.741983,13046
2014-04-09,28.850000,29.280001,28.809999,28.969999,24.844893,10267
2014-04-10,29.270000,29.330000,28.790001,28.790001,24.690521,12066
2014-04-11,28.209999,28.570000,28.105000,28.570000,24.501850,12729
2014-04-14,28.030001,28.500000,28.004999,28.370001,24.330328,17780
2014-04-15,28.350000,28.820000,28.225000,28.450001,24.398939,6853
2014-04-16,28.900000,29.190001,28.799999,28.920000,24.802011,12094
2014-04-17,29.190001,29.190001,28.650000,28.740000,24.647648,4802
2014-04-22,29.059999,29.110001,28.879999,29.000000,24.870626,3248
2014-04-23,28.990000,28.990000,28.620001,28.645000,24.566175,2275
2014-04-24,29.020000,29.094999,28.420000,28.530001,24.467548,10627
2014-04-25,29.330000,29.490000,28.770000,29.010000,24.879202,28832
2014-04-28,28.980000,29.715000,28.725000,29.549999,25.342304,8186
2014-04-29,29.705000,29.785000,29.315001,29.490000,25.290852,4466
2014-04-30,29.485001,29.504999,29.020000,29.100000,24.956385,4817
2014-05-02,28.750000,29.190001,28.750000,28.840000,24.733406,5844
2014-05-05,28.770000,28.770000,28.500000,28.635000,24.557594,5999
2014-05-06,28.590000,28.590000,28.100000,28.115000,24.111637,8445
2014-05-07,28.145000,28.299999,27.580000,27.770000,23.815763,12300
2014-05-08,28.299999,28.709999,28.084999,28.620001,24.544735,11480
2014-05-09,28.695000,28.995001,28.559999,28.820000,24.716248,7292
2014-05-12,28.799999,29.174999,28.760000,29.080000,24.939230,7121
2014-05-13,28.980000,29.700001,28.815001,29.490000,25.536730,13454
2014-05-14,29.490000,29.495001,29.115000,29.360001,25.424164,3644
2014-05-15,29.500000,29.504999,28.830000,28.860001,24.991186,3483
2014-05-16,28.650000,29.000000,28.650000,28.895000,25.021496,2312
2014-05-19,28.920000,29.120001,28.799999,28.799999,24.939230,2693
2014-05-20,29.049999,29.080000,28.825001,28.934999,25.056133,7389
2014-05-21,28.995001,29.485001,28.950001,29.340000,25.406847,3393
2014-05-22,29.490000,29.605000,29.375000,29.445000,25.497765,2593
2014-05-23,29.370001,29.575001,29.270000,29.440001,25.493437,2536
2014-05-26,29.385000,29.695000,29.385000,29.695000,25.714252,3805
2014-05-27,29.500000,29.580000,29.245001,29.370001,25.432817,10485
2014-05-28,29.559999,29.559999,29.270000,29.530001,25.571373,8984
2014-05-29,29.520000,29.520000,29.355000,29.514999,25.558382,1833
2014-05-30,29.665001,30.000000,29.405001,29.889999,25.883110,6034
2014-06-02,29.959999,30.205000,29.959999,30.205000,26.155884,7425
2014-06-03,29.950001,30.010000,29.525000,29.610001,25.640648,20768
2014-06-04,29.549999,29.750000,29.295000,29.344999,25.411169,3413
2014-06-05,29.469999,30.100000,29.469999,29.879999,25.874449,13640
2014-06-06,30.170000,30.500000,30.155001,30.379999,26.307425,10004
2014-06-09,30.350000,30.655001,30.350000,30.459999,26.376703,1302
2014-06-10,30.250000,30.660000,30.200001,30.290001,26.229488,5646
2014-06-11,30.299999,30.495001,30.105000,30.235001,26.181860,3173
2014-06-12,30.110001,30.285000,29.900000,30.000000,25.978363,8463
2014-06-13,30.000000,30.635000,29.875000,30.555000,26.458963,10315
2014-06-16,30.450001,30.680000,30.160000,30.375000,26.303093,7072
2014-06-17,30.500000,30.805000,30.500000,30.754999,26.632156,5527
2014-06-18,30.740000,30.879999,30.395000,30.395000,26.320415,3769
2014-06-19,30.840000,30.840000,30.459999,30.459999,26.376703,1340
2014-06-20,30.674999,30.764999,30.100000,30.740000,26.619164,7884
2014-06-23,30.924999,30.924999,30.510000,30.705000,26.588858,5926
2014-06-24,30.900000,30.900000,30.535000,30.570000,26.471951,4709
2014-06-25,30.580000,30.795000,30.424999,30.530001,26.437319,9185
2014-06-26,30.639999,30.990000,30.514999,30.535000,26.441647,4142
2014-06-27,30.485001,30.740000,30.480000,30.570000,26.471951,3598
2014-06-30,31.000000,31.000000,30.665001,30.665001,26.554220,7079
2014-07-01,30.610001,30.750000,30.514999,30.750000,26.627827,6944
2014-07-02,30.535000,30.764999,30.424999,30.510000,26.419998,8061
2014-07-03,30.605000,30.850000,30.559999,30.680000,26.567211,5084
2014-07-04,30.790001,30.790001,30.629999,30.790001,26.662460,1888
2014-07-07,30.740000,30.965000,30.700001,30.895000,26.753387,2850
2014-07-08,30.900000,30.995001,30.695000,30.695000,26.580196,6255
2014-07-09,30.825001,30.825001,30.495001,30.580000,26.480610,2829
2014-07-10,30.584999,30.705000,30.160000,30.650000,26.541225,9942
2014-07-11,30.424999,30.805000,30.424999,30.754999,26.632156,4383
2014-07-14,30.900000,31.165001,30.879999,31.030001,26.870289,16749
2014-07-15,30.959999,31.200001,30.930000,31.115000,26.943893,5947
2014-07-16,31.250000,31.945000,31.200001,31.945000,27.662630,17163
2014-07-17,32.320000,33.799999,32.169998,32.849998,28.446310,41340
2014-07-18,32.810001,33.150002,32.740002,32.834999,28.433323,13772
2014-07-21,33.070000,33.070000,32.755001,32.990002,28.567543,7503
2014-07-22,33.200001,33.535000,33.070000,33.375000,28.900932,16911
2014-07-23,33.900002,34.110001,33.009998,33.630001,29.121746,26694
2014-07-24,33.470001,33.490002,33.055000,33.195000,28.745058,16211
2014-07-25,32.950001,33.224998,32.810001,33.084999,28.649811,9403
2014-07-28,33.049999,33.195000,32.759998,32.994999,28.571869,19406
2014-07-29,32.720001,32.855000,32.525002,32.575001,28.208172,26025
2014-07-30,32.650002,33.000000,32.404999,32.500000,28.143227,16295
2014-07-31,32.349998,32.549999,32.134998,32.205002,27.887777,26272
2014-08-01,32.130001,32.259998,31.559999,32.099998,27.796848,69515
2014-08-04,32.000000,32.205002,31.889999,32.205002,27.887777,13944
2014-08-05,32.299999,32.450001,32.099998,32.305000,27.974369,9895
2014-08-06,32.200001,32.270000,31.670000,32.165001,27.853138,23226
2014-08-07,31.900000,32.500000,31.745001,32.395000,28.052301,16809
2014-08-08,32.099998,32.395000,31.879999,32.080002,27.779539,30557
2014-08-11,32.310001,32.485001,32.049999,32.410000,28.065296,5913
2014-08-12,32.369999,32.580002,32.285000,32.415001,28.069624,6898
2014-08-13,32.580002,32.895000,32.500000,32.840000,28.437649,6596
2014-08-14,32.950001,33.134998,32.724998,33.035000,28.606506,11193
2014-08-15,33.095001,33.535000,32.904999,33.264999,28.805676,5211
2014-08-18,33.549999,33.779999,33.459999,33.605000,29.100098,7400
2014-08-19,33.750000,34.160000,33.595001,33.845001,29.554171,6338
2014-08-20,34.040001,34.154999,33.919998,33.919998,29.619667,12914
2014-08-21,34.000000,34.145000,33.865002,33.985001,29.676422,6240
2014-08-22,33.825001,34.250000,33.825001,34.250000,29.907824,4325
2014-08-25,34.389999,34.439999,34.215000,34.294998,29.947121,10947
2014-08-26,34.200001,34.389999,34.080002,34.105000,29.781208,16302
2014-08-27,34.189999,34.325001,34.025002,34.025002,29.711349,2034
2014-08-28,33.900002,34.000000,33.700001,33.955002,29.650230,7783
2014-08-29,33.970001,34.310001,33.970001,34.310001,29.960217,11626
2014-09-01,34.505001,34.775002,34.400002,34.775002,30.366266,4934
2014-09-02,34.619999,34.740002,34.195000,34.220001,29.881634,8904
2014-09-03,34.299999,34.470001,33.945000,34.235001,29.894730,10523
2014-09-04,33.924999,34.845001,33.924999,34.770000,30.361900,10977
2014-09-05,34.900002,35.020000,34.650002,35.020000,30.580214,22715
2014-09-08,35.599998,36.154999,35.500000,35.915001,31.361736,18342
2014-09-09,36.000000,36.270000,35.695000,36.270000,31.671728,12845
2014-09-10,36.000000,36.349998,35.904999,36.174999,31.588774,28284
2014-09-11,36.290001,36.580002,35.910000,36.044998,31.475262,8775
2014-09-12,36.259998,36.509998,36.095001,36.134998,31.553852,4437
2014-09-15,35.990002,36.115002,35.705002,35.770000,31.235130,9217
2014-09-16,35.970001,36.000000,35.555000,36.000000,31.435965,3598
2014-09-17,36.099998,36.099998,35.540001,35.884998,31.335541,16540
2014-09-18,36.049999,36.340000,36.025002,36.099998,31.523277,4741
2014-09-19,36.299999,36.814999,36.250000,36.509998,31.881310,11572
2014-09-22,36.900002,36.900002,36.599998,36.720001,32.064678,4976
2014-09-23,36.505001,36.619999,36.240002,36.419998,31.802713,12103
2014-09-24,36.299999,36.634998,36.119999,36.634998,31.990456,4987
2014-09-25,36.700001,37.169998,36.380001,36.380001,31.767790,7569
2014-09-26,36.009998,36.570000,35.884998,36.419998,31.802713,7665
2014-09-29,36.389999,36.590000,36.014999,36.490002,31.863842,13974
2014-09-30,36.619999,37.090000,36.564999,36.799999,32.134541,13294
2014-10-01,36.794998,36.985001,36.384998,36.764999,32.103973,14611
2014-10-02,36.450001,36.514999,36.000000,36.209999,31.619345,15025
2014-10-03,36.209999,36.209999,36.209999,36.209999,31.619345,0
2014-10-06,36.904999,36.965000,36.645000,36.759998,32.099613,6210
2014-10-07,36.500000,36.500000,35.904999,36.119999,31.540739,16903
2014-10-08,36.000000,36.255001,35.580002,36.110001,31.532013,16367
2014-10-09,36.360001,36.880001,36.360001,36.730000,32.073421,19423
2014-10-10,36.070000,36.459999,35.770000,35.779999,31.243847,52819
2014-10-13,34.424999,34.884998,34.259998,34.849998,30.431761,39771
2014-10-14,34.439999,35.035000,34.285000,34.599998,30.213449,22970
2014-10-15,34.740002,34.985001,32.845001,33.349998,29.121929,48705
2014-10-16,33.650002,33.735001,33.075001,33.380001,29.148129,62726
2014-10-17,33.290001,34.310001,33.290001,34.310001,29.960217,11074
2014-10-20,34.410000,34.410000,33.645000,34.185001,29.851067,21522
2014-10-21,34.154999,35.115002,34.154999,35.075001,30.628229,6144
2014-10-22,35.380001,35.525002,35.215000,35.259998,30.789783,15371
2014-10-23,35.099998,35.474998,35.000000,35.400002,30.912031,12641
2014-10-24,36.615002,37.485001,35.645000,36.055000,31.483994,48746
2014-10-27,36.549999,36.580002,36.020000,36.110001,31.532013,22003
2014-10-28,36.455002,36.459999,35.994999,36.064999,31.492723,9621
2014-10-29,36.560001,36.599998,36.400002,36.470001,31.846382,4398
2014-10-30,37.000000,37.195000,36.255001,36.410000,31.793989,23379
2014-10-31,37.009998,37.564999,36.875000,37.330002,32.597347,19446
2014-11-03,37.595001,37.974998,37.404999,37.810001,33.016491,10306
2014-11-04,37.939999,38.145000,37.685001,37.770000,32.981567,19860
2014-11-05,38.270000,38.490002,37.904999,38.139999,33.304653,11463
2014-11-06,38.200001,39.014999,38.099998,38.959999,34.020695,17154
2014-11-07,39.474998,39.544998,38.915001,38.974998,34.033802,21579
2014-11-10,39.000000,39.490002,38.919998,39.490002,34.483501,25167
2014-11-11,39.445000,39.485001,39.044998,39.380001,34.387447,13751
2014-11-12,39.119999,39.240002,38.970001,39.115002,34.156044,4981
2014-11-13,39.299999,39.654999,39.189999,39.590000,34.570827,19187
2014-11-14,39.805000,40.250000,39.680000,39.980000,34.911381,43380
2014-11-17,39.459999,39.689999,39.439999,39.570000,34.553368,26315
2014-11-18,39.400002,39.509998,38.875000,39.060001,34.377346,12524
2014-11-19,38.849998,38.950001,38.325001,38.380001,33.778862,26045
2014-11-20,38.459999,38.619999,38.119999,38.619999,33.990089,127273
2014-11-21,38.860001,39.389999,38.695000,39.009998,34.333336,22311
2014-11-24,38.790001,38.790001,38.205002,38.430000,33.822876,15179
2014-11-25,38.160000,38.500000,38.000000,38.340000,33.743656,28417
2014-11-26,38.250000,38.285000,37.790001,37.980000,33.426819,18865
2014-11-27,38.340000,38.340000,37.904999,38.160000,33.585239,16894
2014-11-28,38.360001,38.709999,38.250000,38.709999,34.069302,13949
2014-12-01,38.400002,38.825001,38.005001,38.799999,34.148510,8260
2014-12-02,39.035000,39.474998,39.000000,39.099998,34.412552,14793
